,Motion_Sensor1,Motion_Sensor2,Motion_Sensor3,Motion_Sensor4,Motion_Sensor5,Motion_Sensor6,Motion_Sensor7,Motion_Sensor8,Motion_Sensor9,Motion_Sensor10,Camera1,Camera2,Camera3,Camera4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,door_sensor5,door_sensor6,door_sensor7,door_sensor8,door_sensor9,door_sensor10,door_sensor11,time,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,outside
1425,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,2.0,2.0,"('c1', 0)","('r5', 0)",1,0,0,0,0,0,0,1,1,0,0,13:56:30,2,2,1,0,0,1,1,1,1,7,0,2,2,2
1426,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('c2', 2)","('r4', 0)",0,0,0,0,0,1,1,1,1,0,3,13:56:45,2,2,1,0,0,1,4,0,0,6,0,2,2,2
1427,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,3.0,"('r10', 2)","('r4', 1)",0,0,1,0,0,0,2,0,1,0,3,13:57:00,2,2,1,1,0,1,5,0,1,2,0,2,3,2
1428,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,2.0,1.0,4.0,"('c2', 0)","('r4', 1)",0,0,0,0,0,0,1,0,1,0,1,13:57:15,3,1,2,1,0,1,5,0,1,2,0,0,5,1
1429,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('c1', 0)","('r5', 0)",3,0,0,0,0,0,1,0,1,0,0,13:57:30,1,3,1,1,0,1,6,0,1,1,0,2,3,2
1430,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,2.0,1.0,1.0,3.0,"('r4', 0)","('r5', 0)",0,1,1,0,0,0,0,0,2,2,0,13:57:45,1,4,1,0,0,1,6,0,1,0,3,0,4,1
1431,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,2.0,1.0,5.0,"('r5', 0)","('r4', 0)",2,1,0,0,0,0,0,0,4,1,1,13:58:00,3,2,1,0,0,1,2,0,1,1,3,0,8,0
1432,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,4.0,"('r5', 0)","('c1', 1)",0,2,0,0,0,1,0,0,1,0,1,13:58:15,3,2,3,0,0,1,4,0,0,1,1,1,6,0
1433,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,2.0,1.0,"('r4', 1)","('c1', 0)",2,0,1,0,0,0,0,0,3,0,1,13:58:30,3,2,1,1,0,1,8,1,1,2,0,0,0,2
1434,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,3.0,2.0,"('r4', 1)","('c2', 0)",2,0,0,0,0,0,0,2,1,1,0,13:58:45,1,3,2,1,0,1,6,2,1,2,0,0,2,1
1435,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('c1', 1)","('r10', 3)",1,0,0,0,0,1,0,2,0,0,1,13:59:00,1,3,3,0,0,1,9,0,0,3,1,1,0,0
1436,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,4.0,"('c1', 1)","('c3', 6)",1,0,0,0,0,0,1,0,2,1,3,13:59:15,2,1,3,0,0,1,7,0,0,1,1,0,6,0
1437,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,4.0,1.0,1.0,5.0,"('c1', 0)","('c2', 1)",1,0,0,0,0,0,0,0,5,0,1,13:59:30,3,1,3,0,0,1,1,1,0,2,0,1,9,0
1438,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,2.0,4.0,"('c1', 0)","('r9', 0)",2,0,0,0,0,0,0,0,2,1,1,13:59:45,1,2,2,0,0,1,4,1,0,2,0,3,5,1
1439,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,0.0,2.0,4.0,"('r4', 0)","('c2', 3)",0,0,0,0,0,0,0,0,2,2,1,14:00:00,1,2,3,0,0,1,2,1,1,2,1,3,5,0
1440,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,2.0,2.0,"('r5', 0)","('c3', 3)",2,0,0,0,0,0,2,1,1,0,3,14:00:15,1,2,2,0,0,1,2,2,1,5,2,1,3,0
1441,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,4.0,"('r6', 1)","('r7', 3)",1,0,0,0,0,0,3,1,0,1,0,14:00:30,0,2,2,0,0,1,3,1,1,2,2,3,5,0
1442,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,2.0,3.0,"('r5', 0)","('c3', 3)",0,1,1,0,0,2,2,0,2,2,0,14:00:45,1,4,1,1,0,1,1,1,1,2,1,5,3,0
1443,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,2.0,"('r6', 1)","('c2', 0)",0,3,0,0,0,0,1,1,0,0,2,14:01:00,2,4,0,1,0,1,2,0,2,6,2,0,2,0
1444,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,3.0,"('r6', 1)","('c3', 4)",1,0,0,0,0,0,1,0,2,2,1,14:01:15,1,4,0,1,0,1,2,0,2,4,1,2,4,0
1445,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,0.0,2.0,2.0,"('r5', 0)","('r10', 7)",2,0,0,0,0,0,2,0,0,3,3,14:01:30,1,3,0,0,0,1,1,1,2,7,2,2,2,0
1446,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,3.0,"('r5', 0)","('c2', 2)",0,1,0,0,0,1,1,1,0,0,2,14:01:45,1,3,1,0,0,1,3,0,4,3,1,2,3,0
1447,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,2.0,2.0,"('r5', 0)","('r9', 6)",1,0,0,0,0,0,2,1,2,2,1,14:02:00,0,4,1,0,0,1,2,1,6,2,0,3,2,0
1448,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,2.0,2.0,"('r5', 0)","('r9', 7)",1,0,0,0,0,1,0,0,1,0,2,14:02:15,1,3,1,0,0,1,1,1,7,5,0,0,2,0
1449,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,1.0,"('r5', 0)","('c2', 3)",1,0,0,0,0,0,2,0,1,1,1,14:02:30,0,3,1,0,0,1,2,1,7,2,0,3,2,0
1450,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,1.0,"('r5', 0)","('r9', 9)",1,0,0,0,0,1,1,1,0,1,0,14:02:45,1,3,1,0,0,1,2,1,9,2,0,1,1,0
1451,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('r5', 0)","('r9', 10)",1,0,0,0,0,0,1,1,2,0,0,14:03:00,1,3,1,0,0,1,1,0,10,1,0,1,3,0
1452,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,2.0,"('r6', 1)","('r9', 10)",0,0,0,0,0,0,1,1,0,1,0,14:03:15,1,4,0,0,0,1,0,1,10,2,0,0,2,1
1453,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,3.0,"('r6', 1)","('r9', 10)",0,0,0,0,0,0,0,1,0,0,0,14:03:30,1,4,1,0,0,1,1,0,10,2,0,0,2,0
1454,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,0.0,1.0,3.0,"('r5', 1)","('c2', 2)",1,0,0,0,1,1,0,0,1,1,0,14:03:45,2,2,0,0,1,0,0,0,9,2,0,2,3,1
1455,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('r4', 1)","('r9', 10)",1,0,0,1,0,1,0,0,1,1,0,14:04:00,1,5,0,1,0,0,2,0,10,2,0,0,0,1
1456,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,2.0,1.0,3.0,"('r5', 0)","('c2', 1)",1,0,0,0,0,1,0,0,3,1,0,14:04:15,3,2,1,1,0,0,0,0,9,2,0,1,3,0
1457,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('r4', 0)","('r9', 9)",2,0,0,0,0,0,1,0,0,1,2,14:04:30,1,4,1,0,0,0,1,0,9,3,1,0,2,0
1458,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,0.0,1.0,4.0,"('r5', 0)","('r9', 9)",0,0,0,0,0,0,0,0,2,2,2,14:04:45,2,1,1,0,0,0,1,0,9,2,1,0,5,0
1459,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r4', 0)","('c2', 2)",1,0,0,0,0,2,1,0,2,1,0,14:05:00,1,4,1,0,0,0,1,0,9,2,0,2,2,0
1460,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('r5', 0)","('r10', 1)",0,1,0,0,0,0,1,0,0,2,0,14:05:15,2,2,0,0,0,0,1,0,11,1,1,1,3,0
1461,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,3.0,0.0,1.0,1.0,"('r6', 0)","('r10', 2)",0,1,0,0,0,2,0,0,0,1,1,14:05:30,2,3,1,0,0,0,1,0,11,2,0,1,1,0
1462,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r6', 0)","('c3', 1)",2,1,0,0,0,1,1,0,1,0,1,14:05:45,1,4,0,0,0,0,2,0,10,2,1,1,1,0
1463,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,1.0,"('r5', 0)","('r7', 1)",0,0,0,0,0,2,1,0,0,0,0,14:06:00,1,5,0,0,0,0,1,1,8,3,0,3,0,0
1464,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,2.0,3.0,"('r5', 0)","('c3', 3)",1,0,0,0,0,2,0,0,1,1,0,14:06:15,2,3,0,0,0,0,0,1,9,2,1,1,3,0
1465,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,1.0,"('r4', 0)","('c2', 0)",1,1,0,0,0,0,0,1,0,1,1,14:06:30,2,4,1,0,0,0,1,0,10,3,0,0,1,0
1466,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,1.0,"('r4', 0)","('c3', 1)",3,0,0,0,0,1,0,0,0,0,0,14:06:45,3,3,1,0,0,0,1,0,9,3,0,1,1,0
1467,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('c1', 0)","('c2', 0)",4,0,0,0,0,0,1,0,0,0,0,14:07:00,1,5,1,0,0,0,1,0,9,4,0,0,1,0
1468,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('c1', 0)","('r10', 1)",2,0,0,0,0,0,1,0,2,2,1,14:07:15,1,3,1,0,0,0,2,0,9,1,0,1,4,0
1469,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,3.0,"('r4', 0)","('r10', 2)",0,0,0,0,0,1,1,0,1,3,2,14:07:30,2,1,1,0,0,0,1,0,9,2,0,2,4,0
1470,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,0.0,2.0,1.0,"('c1', 0)","('r10', 3)",0,0,0,0,0,5,1,1,1,0,0,14:07:45,3,0,1,0,0,0,2,1,5,3,0,6,1,0
1471,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('c1', 0)","('c3', 1)",2,0,0,0,0,1,3,1,1,1,0,14:08:00,1,3,1,0,0,0,2,0,4,8,0,2,1,0
1472,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r4', 0)","('r7', 2)",0,0,0,0,0,1,0,0,0,1,2,14:08:15,1,2,1,0,0,0,2,0,3,9,0,1,3,0
1473,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r4', 0)","('r7', 3)",2,0,0,0,0,0,0,0,1,0,0,14:08:30,1,2,1,0,0,0,3,0,3,10,0,0,2,0
1474,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('c1', 0)","('r8', 0)",0,0,0,0,0,0,0,0,1,1,2,14:08:45,1,1,1,0,0,0,2,0,3,10,0,1,3,0
1475,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('c1', 2)","('r7', 3)",1,0,0,0,0,0,0,0,1,0,1,14:09:00,0,2,1,0,0,0,3,0,3,11,2,0,0,0
1476,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,3.0,1.0,2.0,"('r3', 0)","('r7', 2)",1,0,2,0,0,0,0,0,1,1,0,14:09:15,1,1,0,2,0,0,2,0,3,9,0,0,3,1
1477,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('r3', 1)","('r8', 0)",0,0,1,1,0,0,0,0,1,1,1,14:09:30,1,0,1,0,1,0,4,0,3,8,1,0,3,0
1478,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,1.0,"('c1', 0)","('r8', 1)",0,1,0,0,1,2,2,1,0,2,0,14:09:45,1,2,2,0,0,1,3,1,1,9,0,1,1,0
1479,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,2.0,2.0,"('r4', 0)","('r8', 1)",2,0,0,0,0,0,0,0,2,0,1,14:10:00,3,0,1,0,0,1,1,1,1,11,1,0,2,0
1480,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('c1', 1)","('r7', 2)",2,0,0,0,0,0,0,1,0,0,3,14:10:15,1,2,1,0,0,1,2,0,1,11,1,0,2,0
1481,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('c1', 0)","('r8', 0)",0,1,0,0,0,1,0,0,1,2,1,14:10:30,1,2,1,0,0,1,3,0,0,11,0,1,1,1
1482,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('c1', 0)","('r8', 0)",2,0,0,0,0,0,1,0,0,1,2,14:10:45,1,1,2,0,0,1,3,0,0,11,0,1,2,0
1483,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r4', 0)","('r8', 0)",1,0,0,0,0,1,0,0,1,1,1,14:11:00,0,1,2,0,0,1,4,0,1,12,0,0,1,0
1484,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,0.0,2.0,1.0,"('c1', 0)","('r8', 1)",0,0,0,0,0,1,2,1,0,0,1,14:11:15,0,1,1,0,0,1,3,1,2,12,0,0,0,1
1485,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,0.0,2.0,3.0,"('r3', 2)","('r8', 1)",0,0,0,0,0,0,1,0,1,0,2,14:11:30,0,1,2,0,0,1,2,1,2,8,0,1,4,0
1486,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,4.0,"('r3', 2)","('r8', 0)",0,0,0,0,0,1,2,1,1,0,2,14:11:45,0,1,2,0,0,1,4,0,4,2,0,2,6,0
1487,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,1.0,"('outside', 1)","('r8', 1)",0,0,0,0,0,0,0,1,2,0,0,14:12:00,0,4,1,0,0,1,5,1,5,2,0,1,1,1
1488,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,4.0,"('outside', 0)","('r7', 2)",0,0,0,0,0,1,0,0,3,2,0,14:12:15,0,2,2,0,0,1,2,1,4,2,0,2,6,0
1489,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('r3', 2)","('c3', 0)",0,0,0,0,0,0,0,1,2,1,3,14:12:30,0,4,2,0,0,1,5,0,5,5,0,0,0,0
1490,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('c1', 0)","('r7', 3)",0,0,0,0,0,0,0,0,2,1,0,14:12:45,1,2,2,0,1,0,3,0,5,5,0,0,3,0
1491,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,5.0,"('c2', 0)","('r8', 0)",0,0,0,0,0,0,0,0,1,4,2,14:13:00,1,2,1,1,0,0,2,0,5,2,0,0,7,1
1492,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r9', 4)","('r8', 0)",1,0,0,0,0,1,0,0,1,0,0,14:13:15,0,5,2,1,0,0,5,0,4,2,0,1,2,0
1493,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,3.0,"('c2', 1)","('r8', 0)",0,0,0,0,0,0,0,0,0,5,0,14:13:30,0,2,2,1,0,0,5,0,5,2,0,1,4,0
1494,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,0.0,1.0,4.0,"('r9', 4)","('r8', 0)",0,0,1,0,0,1,0,0,2,2,0,14:13:45,0,0,2,0,0,0,5,0,4,2,1,1,7,0
1495,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,0.0,2.0,5.0,"('r9', 4)","('r8', 0)",0,1,0,0,0,0,0,0,4,0,0,14:14:00,0,1,3,0,0,0,5,0,4,2,0,0,7,0
1496,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,3.0,5.0,"('c2', 2)","('r7', 2)",0,1,0,0,0,2,0,2,3,1,0,14:14:15,0,2,2,0,0,0,2,2,2,1,1,2,8,0
1497,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,3.0,2.0,"('r9', 5)","('r8', 2)",0,0,1,0,0,3,0,0,2,2,0,14:14:30,0,5,2,1,0,0,3,2,5,1,1,0,2,0
1498,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,3.0,3.0,"('c2', 0)","('r8', 2)",0,0,1,0,0,0,0,1,0,4,1,14:14:45,0,2,2,1,0,0,3,2,5,2,1,0,4,0
1499,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,3.0,4.0,"('r9', 5)","('r7', 2)",0,0,1,0,0,0,0,0,1,0,0,14:15:00,1,1,2,1,0,0,2,2,5,1,1,1,5,0
1500,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,2.0,2.0,"('c2', 0)","('r7', 4)",0,1,0,1,0,0,0,1,1,0,0,14:15:15,1,3,3,0,1,0,4,1,5,2,0,0,2,0
1501,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,2.0,"('c2', 0)","('c3', 2)",1,1,0,0,1,0,0,0,1,0,0,14:15:30,1,3,2,0,0,1,4,1,5,2,1,0,2,0
1502,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('c2', 0)","('c3', 2)",0,0,0,0,1,0,1,1,0,0,1,14:15:45,1,3,2,0,1,0,5,0,6,2,0,0,2,0
1503,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('r10', 1)","('r10', 1)",0,0,0,1,0,1,0,0,0,0,0,14:16:00,1,5,2,1,0,0,5,0,5,1,0,1,1,0
1504,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('r10', 2)","('c3', 4)",1,0,0,1,0,0,0,0,1,3,1,14:16:15,0,3,2,0,1,0,4,0,6,2,0,0,4,0
1505,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('r10', 1)","('r7', 5)",0,0,0,0,1,0,1,0,1,1,0,14:16:30,0,6,2,0,0,1,5,0,6,1,0,1,0,0
1506,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c3', 3)","('r7', 2)",0,0,0,0,0,2,0,0,4,0,0,14:16:45,0,6,2,0,0,1,2,0,6,2,0,0,3,0
1507,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,2.0,"('r2', 7)","('c3', 2)",0,0,0,0,0,1,0,1,0,0,3,14:17:00,0,7,1,0,0,1,2,1,6,1,0,0,2,1
1508,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,2.0,2.0,"('c3', 1)","('r7', 2)",2,0,0,0,0,0,0,0,0,2,0,14:17:15,3,5,1,0,0,1,2,1,6,1,0,0,1,1
1509,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,8.0,1.0,3.0,1.0,"('r2', 1)","('r8', 2)",0,0,0,0,0,3,0,1,0,0,0,14:17:30,7,1,1,0,0,1,2,2,4,1,0,2,0,1
1510,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,6.0,1.0,2.0,1.0,"('r1', 5)","('r7', 3)",2,0,0,0,0,0,1,1,0,0,0,14:17:45,5,3,2,0,0,1,3,1,4,1,1,0,1,0
1511,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,6.0,1.0,1.0,2.0,"('r2', 1)","('r7', 3)",1,0,0,0,0,1,0,1,1,1,0,14:18:00,6,1,2,0,1,0,3,0,5,1,1,0,2,0
1512,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,7.0,1.0,1.0,2.0,"('c3', 3)","('r7', 1)",0,0,1,0,1,2,1,0,2,1,0,14:18:15,6,2,2,1,0,1,1,0,3,2,0,1,3,0
1513,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,3.0,"('r10', 2)","('r7', 1)",5,0,0,1,1,0,0,0,0,0,0,14:18:30,3,5,1,0,2,0,1,0,3,2,0,1,3,1
1514,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('c3', 2)","('r8', 0)",3,0,0,0,2,0,0,0,1,2,1,14:18:45,1,7,2,0,0,2,2,0,4,2,0,0,2,0
1515,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('r2', 8)","('r8', 0)",0,0,0,0,0,0,0,0,0,0,0,14:19:00,2,8,2,0,0,2,2,0,4,1,0,0,1,0
1516,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,3.0,"('c3', 5)","('r8', 0)",1,0,0,0,0,2,0,0,0,4,1,14:19:15,3,4,1,0,0,2,2,0,2,0,0,2,5,1
1517,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,4.0,1.0,1.0,3.0,"('c2', 0)","('r8', 1)",2,0,0,0,0,0,1,0,2,1,1,14:19:30,3,3,1,0,0,2,3,1,3,2,0,0,3,1
1518,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,1.0,2.0,3.0,"('r10', 0)","('r7', 3)",0,0,0,0,0,1,0,0,0,0,1,14:19:45,4,2,2,0,0,2,3,1,2,0,0,1,5,0
1519,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,2.0,"('c2', 0)","('r8', 1)",3,0,0,0,0,0,1,0,0,1,3,14:20:00,1,5,2,0,0,2,3,1,2,4,0,0,2,0
1520,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r10', 4)","('r8', 0)",0,0,0,0,0,0,1,1,0,1,1,14:20:15,1,4,2,0,0,2,4,0,2,4,0,1,2,0
1521,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,3.0,"('r10', 3)","('r7', 4)",0,0,0,0,0,0,0,0,0,0,1,14:20:30,1,4,1,0,0,2,4,1,2,3,1,0,3,0
1522,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,3.0,1.0,"('c2', 0)","('r8', 2)",1,2,0,0,1,0,0,0,0,2,0,14:20:45,2,4,1,1,0,1,4,2,2,3,1,0,1,0
1523,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,2.0,2.0,2.0,"('r9', 2)","('r7', 4)",2,0,1,0,0,0,0,1,1,0,2,14:21:00,5,1,1,0,0,1,4,1,2,3,2,0,2,0
1524,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,3.0,"('r9', 2)","('r8', 1)",4,0,0,0,0,0,0,0,0,1,0,14:21:15,1,6,0,0,1,0,4,1,2,2,2,1,2,0
1525,no motion,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,3.0,1.0,2.0,5.0,"('c2', 1)","('r7', 3)",0,1,0,0,0,1,0,0,2,3,0,14:21:30,2,2,1,0,1,0,3,1,1,1,1,1,8,0
1526,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,1.0,2.0,2.0,"('c2', 1)","('r8', 1)",2,0,0,0,1,0,0,0,1,1,3,14:21:45,4,0,1,0,0,1,3,1,3,4,1,1,3,0
1527,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,4.0,"('c2', 0)","('r7', 3)",3,0,0,0,0,0,1,0,1,0,2,14:22:00,1,3,1,0,0,1,3,1,3,3,1,0,5,0
1528,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,5.0,"('r10', 2)","('r8', 1)",1,0,0,0,1,0,0,0,2,1,1,14:22:15,0,3,1,0,1,0,1,1,3,2,1,0,9,0
